Year,Date Time,Air Temp (F),Annual Rain Accumulation (in) (annual sum from Total Rain),TempDiff,Chlorophyll a (ug/L),Interval Rain (in),Max Wind Speed (knots),Phycocyanin (cells/mL),Rain Intensity (in/hr),Relative Barometric Pressure (inHg),Relative Humidity (%),Total Rain (in),Wind Direction (Degree),Wind Speed (knots),,MLO DO 2m,MLO DO 5m,MLO DO 8m,MLO DO 11m,,East Data DO 2m,East Data DO 8m,East Data DO 11m,,West Data DO 2m,West Data DO 8m,West Data DO 15m,,Deep Data DO 2m,Deep Data DO 8m,Deep Data DO 22m,,MLO Temp 1.7m,MLO Temp 2m,MLO Temp 4m,MLO Temp 5m,MLO Temp 6m,MLO Temp 8m,MLO Temp 10m,MLO Temp 11m,,East Data Temp 2m,East Data Temp 6m,East Data Temp 8m,East Data Temp 10m,East Data Temp 11m,,West Data Temp 2m,West Data Temp 6m,West Data Temp 8m,West Data Temp 10m,West Data Temp 15m,,Deep Data Temp 2m,Deep Data Temp 6m,Deep Data Temp 8m,Deep Data Temp 10m,Deep Data Temp 15m,Deep Data Temp 19m,Deep Data Temp 22m
2017,10/7/2017 2:00,66.2,18.204688,4.1025,4.9,0,14.6,18104,0,29.87,90,15.098395,154,11.3,,10.06,8.71,8.14,4.79,,9.04,8.072,2.086,,8.87,8.638,6.417,,8.6,6.938,7.001,,66.18,66.34,65.77,65.57,64.96,64.2,63.55,60.765,,65.318,65.8724,64.7438,,59.6966,,65.3,65.5304,65.408,65.444,51.35,,65.21,65.4026,64.2092,62.5334,54.8204,53.7764,53.4236
2017,10/7/2017 3:00,66.2,18.204688,4.1625,3.25,0,14.2,10556,0,29.85,90,15.098395,156,11.9,,9.68,9.09,7.85,4.11,,8.92,8.184,1.669,,8.84,8.592,6.917,,8.56,6.958,7.097,,65.95,66.06,65.66,65.75,65.17,64.31,63.55,60.135,,65.246,65.7446,64.7132,,59.7578,,65.282,65.4872,65.4224,65.4026,51.4796,,65.174,65.444,64.2848,62.5334,54.9086,53.7332,53.4236
2017,10/7/2017 4:00,67.1,18.204688,3.7025,3,0,11.1,11941,0,29.83,87,15.098395,156,11.1,,9.46,9.01,8.03,4.6,,8.71,7.919,1.503,,8.82,8.568,6.857,,8.5,7,7.118,,65.73,65.79,65.43,65.66,65.43,64.87,64,60.115,,65.174,65.7878,64.7744,,59.774,,65.282,65.4872,65.3918,65.4026,51.5606,,65.138,65.4026,64.3154,62.6198,54.995,53.6018,53.4704
2017,10/7/2017 5:00,68.54,18.204688,3.375,3,0,14.2,8447,0,29.81,81,15.098395,168,12.2,,9.24,8.95,8.09,4.06,,8.73,8.403,1.499,,8.78,8.579,6.323,,8.5,7.036,6.947,,65.39,65.55,65.32,65.61,65.43,64.87,64,60.19,,65.12,65.7446,64.6988,,59.6966,,65.264,65.4872,65.408,65.1884,51.3824,,65.12,65.3594,64.2236,61.3328,55.1678,53.645,53.519
2017,10/7/2017 6:00,67.64,18.275554,3.4075,2.7,0.023622,27.2,14182,0.283464,29.8,84,15.169261,190,19.8,,9.13,8.87,8.64,4.09,,8.8,8.713,3.042,,8.78,8.574,7.3,,8.53,7.07,6.977,,65.28,65.46,65.21,65.53,65.28,65.1,64,59.925,,65.012,65.8724,65.3648,,60.359,,65.21,65.444,65.3774,65.3594,51.5444,,65.102,65.3162,64.2092,61.6334,55.0382,53.7764,53.4236
2017,10/7/2017 7:00,67.28,18.346419,3.15,2.4,0,22.9,7578,0,29.8,84,15.240126,188,18.7,,8.99,8.67,8.25,3.72,,8.77,8.603,2.025,,8.76,8.51,6.644,,8.54,6.797,6.957,,65.17,65.37,65.1,65.44,65.17,64.76,63.79,60.45,,64.922,65.7014,65.3954,,60.7586,,65.192,65.4026,65.3324,65.3162,51.4796,,65.066,65.273,63.9068,61.934,54.734,53.7764,53.375
2017,10/7/2017 8:00,66.92,18.377916,2.27,2.55,0,21.8,5042,0,29.79,87,15.271623,174,16.5,,8.9,8.62,8.31,3.85,,8.76,8.352,2.951,,8.74,8.522,7.098,,8.54,6.724,6.98,,65.03,65.23,64.98,65.28,65.07,64.76,64.45,61.27,,64.796,65.5736,65.3036,,61.5254,,65.174,65.3594,65.3324,65.3162,51.6578,,65.012,65.1452,63.7088,62.3624,54.9518,53.8196,53.3426
2017,10/7/2017 9:00,66.02,18.425159,1.325,2.7,0,25.1,4629,0,29.78,90,15.318866,189,16.5,,8.84,8.58,8.44,5.64,,8.8,8.461,2.6,,8.78,8.513,6.353,,8.58,6.312,6.885,,64.81,65.07,64.87,65.14,64.83,64.76,64.56,62.67,,64.76,65.5736,65.471,,60.7892,,65.192,65.4026,65.2856,65.3162,51.4472,,65.03,64.931,63.4802,61.547,54.6044,53.645,53.294
2017,10/7/2017 10:00,68.36,18.425159,1.5425,2.45,0,19,4275,0,29.76,81,15.318866,179,15.4,,8.81,8.55,8.37,5.35,,8.73,8.36,4.173,,8.84,8.564,6.284,,8.51,6.141,6.99,,64.92,65.05,64.76,65.08,64.83,64.65,64.69,62.195,,64.724,65.5304,65.4098,,61.8926,,65.408,65.5304,65.3918,65.3162,51.4634,,64.976,64.9742,63.5414,61.547,54.8204,53.69,53.3588
2017,10/7/2017 11:00,69.44,18.425159,1.885,2.3,0,23.3,6059,0,29.72,79,15.318866,183,19.8,,8.87,8.62,8.47,4.21,,8.89,8.537,6.388,,8.79,8.48,6.539,,8.52,6.687,6.635,,64.92,65.12,64.87,65.16,64.83,64.76,64.69,61.58,,64.742,65.5304,65.4404,,63.7052,,65.444,65.5736,65.4386,65.3162,51.5768,,65.012,65.1452,63.9518,61.0754,55.1678,53.6018,53.3264
2017,10/7/2017 12:00,69.62,18.425159,0.7375,2.8,0,25.3,6030,0,29.71,80,15.318866,186,19.4,,8.9,8.65,8.54,7.03,,8.96,8.624,7.533,,8.83,8.565,6.402,,8.56,7.019,6.642,,64.92,65.1,64.87,65.17,64.96,64.87,64.8,63.745,,64.778,65.5736,65.4548,,64.661,,65.444,65.615,65.5142,65.444,51.512,,64.994,64.9742,64.1642,61.7612,55.2128,53.6018,53.294
2017,10/7/2017 13:00,70.7,18.425159,0.1275,2.3,0,26.6,10143,0,29.7,78,15.318866,192,23.1,,8.89,8.66,8.57,8.38,,8.97,8.657,7.837,,8.87,8.634,5.929,,8.57,7.281,6.545,,64.92,65.14,64.87,65.17,64.96,64.87,64.8,65.005,,64.796,65.615,65.4548,,65.0714,,65.426,65.615,65.5286,65.4872,51.593,,65.03,65.1884,64.3298,60.9476,54.995,53.6018,53.3102
2017,10/7/2017 14:00,70.7,18.425159,0.16,2.5,0,25.7,3730,0,29.68,78,15.318866,196,21.6,,8.89,8.64,8.52,8.45,,8.94,8.582,7.34,,8.94,8.676,6.051,,8.59,7.604,6.617,,65.03,65.19,64.98,65.25,64.96,64.87,64.8,65.1,,64.796,65.615,65.4854,,64.7528,,65.462,65.6582,65.5592,65.5304,51.674,,65.03,65.1884,64.634,61.4624,54.4298,53.5154,53.3426
2017,10/7/2017 15:00,71.78,18.429096,0.0975,2.6,0,26.4,6089,0,29.66,76,15.322803,193,21.2,,8.92,8.68,8.51,8.46,,8.98,8.539,7.884,,8.96,8.702,6.635,,8.54,7.648,6.6,,65.03,65.23,64.98,65.3,65.07,64.99,64.9,65.165,,64.904,65.7014,65.471,,65.192,,65.444,65.6582,65.5592,65.3594,52.1114,,65.084,65.1884,64.7546,61.5056,54.5162,53.5154,53.3102
2017,10/7/2017 16:00,72.5,18.429096,0.0875,2.6,0,20.2,10187,0,29.64,75,15.322803,195,15.7,,8.91,8.66,8.52,8.47,,9.05,8.587,8.042,,8.91,8.705,5.941,,8.58,7.611,6.595,,65.03,65.23,64.98,65.28,65.07,64.99,64.9,65.185,,64.922,65.7446,65.561,,65.2982,,65.408,65.615,65.5142,65.3594,51.773,,65.084,65.2298,64.8464,63.2192,54.995,53.69,53.3426
2017,10/7/2017 17:00,72.5,18.429096,0.115,3.25,0.003543,20,4953,0.141732,29.61,75,15.322803,210,15.9,,8.91,8.67,8.52,8.43,,9.2,8.4,7.937,,8.88,8.626,5.956,,8.7,7.745,6.669,,65.03,65.23,64.98,65.3,65.07,64.99,64.9,65.13,,65.102,65.7014,65.4548,,65.2676,,65.282,65.4872,65.453,65.444,51.8864,,65.12,65.273,64.8752,63.6476,54.9086,53.645,53.3588
2017,10/7/2017 18:00,71.78,18.436971,0.0275,2.3,0,18.1,5234,0,29.57,77,15.330678,188,14,,8.94,8.68,8.56,8.48,,9.11,8.604,8.125,,8.9,8.618,6.027,,8.66,7.836,6.812,,65.03,65.23,64.98,65.28,65.07,64.99,65.03,65.175,,65.102,65.8292,65.6978,,65.4944,,65.318,65.4872,65.3918,65.3594,52.016,,65.102,65.2298,64.9508,64.0742,54.995,53.645,53.3426
2017,10/7/2017 19:00,63.5,18.744056,0.1075,2.45,0.018504,29.2,6280,0.23622,29.6,99,15.637763,245,25.3,,8.97,8.77,8.53,8.42,,9.02,8.709,8.225,,8.88,8.663,6.436,,8.56,8.009,6.916,,65.03,65.21,64.98,65.3,65.07,64.87,64.9,65.125,,64.994,65.8292,65.7122,,65.5556,,65.282,65.4872,65.3918,64.6736,51.935,,65.03,65.2298,64.9508,64.418,54.8654,53.7332,53.3588
2017,10/7/2017 20:00,62.6,19.307048,0.1375,2.7,0.030709,27,7445,0.401574,29.61,99,16.200755,220,22.5,,9.01,8.74,8.58,8.38,,8.93,8.636,8.264,,8.79,8.555,5.923,,8.41,7.88,6.939,,65.03,65.23,64.98,65.3,65.07,64.87,64.9,65.085,,64.94,65.7878,65.7284,,65.5844,,65.21,65.4026,65.3324,63.9464,51.512,,64.94,65.1452,64.8608,64.6736,55.0814,54.1256,53.7746
2017,10/7/2017 21:00,61.7,19.625944,0.155,4.5,0.009843,22.2,13902,0,29.58,98,16.519651,205,15,,8.97,8.72,8.53,8.23,,8.86,8.582,8.178,,8.74,8.5,6.231,,8.22,7.837,6.712,,65.03,65.23,64.98,65.28,65.07,64.99,64.9,65.05,,64.958,65.7878,65.6834,,65.5394,,65.102,65.3162,65.255,65.1884,51.4148,,64.814,65.0588,64.8302,64.8032,55.256,54.0374,53.7584
2017,10/7/2017 22:00,64.94,19.629881,0.095,3.15,0,32.3,9715,0,29.58,90,16.523588,212,23.7,,8.91,8.67,8.53,8.43,,8.91,8.643,8.363,,8.62,8.377,6.58,,8.24,7.914,6.561,,65.03,65.19,64.98,65.26,65.07,64.87,64.9,65.13,,64.976,65.8292,65.759,,65.6456,,64.958,65.1884,65.1344,65.102,51.3824,,64.85,65.102,64.8752,64.8878,55.1246,53.9942,53.663
2017,10/7/2017 23:00,65.3,19.629881,0.0625,3.3,0,34,18811,0,29.59,86,16.523588,217,28.2,,8.87,8.64,8.51,8.45,,8.89,8.657,8.312,,8.6,8.348,6.722,,8.29,8.013,6.853,,64.92,65.1,64.87,65.19,64.96,64.87,64.8,65.095,,64.994,65.8292,65.7122,,65.6906,,64.904,65.102,65.0444,65.0174,51.512,,64.886,65.1452,64.8914,64.931,55.4288,53.9942,53.5982
2017,10/8/2017 0:00,64.76,19.629881,0.01,3.7,0,39.7,14919,0,29.59,83,16.523588,230,30.7,,8.87,8.65,8.52,8.45,,8.8,8.527,8.249,,8.59,8.349,7.219,,8.28,8,6.793,,64.81,65.05,64.87,65.14,64.83,64.76,64.8,65.04,,65.012,65.8724,65.759,,65.7068,,64.796,65.0174,64.9076,64.8878,51.9998,,64.814,65.102,64.8752,64.8446,54.9086,54.0374,53.4866
2017,10/8/2017 1:00,64.04,19.629881,0.035,4,0,38.3,16054,0,29.63,84,16.523588,233,32.3,,8.86,8.64,8.53,8.44,,8.83,8.577,8.305,,8.56,8.329,6.654,,8.3,8.047,6.763,,64.71,64.98,64.76,65.03,64.83,64.76,64.69,64.93,,64.922,65.7446,65.6528,,65.6312,,64.724,64.931,64.8464,64.8446,51.9674,,64.742,65.0174,64.7708,64.8446,57.074,53.9078,53.5676
2017,10/8/2017 2:00,63.5,19.629881,0.0125,5.05,0,32.3,24045,0,29.66,91,16.523588,241,24.7,,8.79,8.53,8.41,8.33,,8.82,8.561,8.278,,8.55,8.304,6.394,,8.33,8.096,6.779,,64.71,64.92,64.76,65.01,64.72,64.65,64.69,64.915,,64.868,65.7446,65.5916,,65.57,,64.67,64.8878,64.8158,64.8032,51.935,,64.688,64.9742,64.7402,64.76,60.5606,53.8196,53.4866
2017,10/8/2017 3:00,63.86,19.629881,0.0225,5.05,0,32.5,21332,0,29.71,86,16.523588,266,21.6,,8.76,8.51,8.38,8.33,,8.77,8.497,8.202,,8.54,8.318,6.618,,8.41,8.185,6.71,,64.71,64.92,64.76,64.99,64.72,64.65,64.69,64.895,,64.832,65.6582,65.5466,,65.4944,,64.58,64.8032,64.724,64.7168,51.7064,,64.76,65.0174,64.7996,64.8446,58.7552,53.8646,53.4866
2017,10/8/2017 4:00,63.32,19.629881,0.0875,4.45,0,22.5,15126,0,29.77,87,16.523588,270,18.3,,8.81,8.57,8.45,8.38,,8.56,8.053,7.775,,8.51,8.291,6.737,,8.5,8.262,6.713,,64.71,64.9,64.65,64.98,64.72,64.65,64.56,64.875,,64.742,65.5736,65.471,,65.3738,,64.526,64.7168,64.679,64.6736,51.8702,,64.652,64.931,64.724,64.76,54.8654,53.951,53.5982
2017,10/8/2017 5:00,63.5,19.629881,0.04,3.9,0,16.3,9818,0,29.79,88,16.523588,262,13.4,,8.79,8.53,8.43,8.37,,8.29,7.932,7.656,,8.5,8.22,6.221,,8.49,8.245,6.543,,64.71,64.92,64.76,64.99,64.83,64.65,64.69,64.86,,64.616,65.4872,65.3648,,65.3126,,64.454,64.6736,64.589,64.589,53.9438,,64.85,65.102,64.8752,64.8878,54.5162,53.9078,53.5838
2017,10/8/2017 6:00,62.96,19.629881,0.125,3.5,0,16.3,8904,0,29.81,89,16.523588,257,13,,8.77,8.52,8.4,8.35,,8.41,8.127,7.795,,8.44,7.932,5.162,,8.55,8.246,6.3,,64.71,64.96,64.65,64.99,64.72,64.65,64.56,64.86,,64.634,65.444,65.3342,,65.237,,64.346,64.5458,64.391,63.9464,56.6942,,64.85,65.102,64.8752,64.8878,54.734,54.212,53.5982
2017,10/8/2017 7:00,62.96,19.629881,0.0625,3.4,0,14.2,9863,0,29.83,89,16.523588,266,11.7,,8.75,8.49,8.36,8.24,,8.4,8.042,7.773,,8.43,7.799,6.07,,8.66,8.322,6.046,,64.58,64.89,64.65,64.98,64.72,64.65,64.56,64.785,,64.652,65.4872,65.3342,,65.2514,,64.328,64.5026,64.1174,63.7754,52.6766,,64.796,64.9742,64.724,64.6322,55.2128,54.473,53.726
2017,10/8/2017 8:00,62.78,19.629881,0.05,3.2,0,11.5,7268,0,29.87,89,16.523588,255,10.5,,8.76,8.49,8.38,8.27,,8.33,8.005,7.72,,8.36,7.695,6.098,,8.58,8.405,6.171,,64.58,64.83,64.65,64.92,64.72,64.54,64.56,64.75,,64.562,65.444,65.3342,,65.282,,64.274,64.3748,63.9806,63.518,52.8386,,64.742,64.9742,64.724,64.7168,55.6016,54.0374,53.6306
2017,10/8/2017 9:00,63.32,19.629881,0.2,3.25,0,11.5,16408,0,29.89,88,16.523588,234,10.3,,8.76,8.41,8.18,8.02,,8.25,7.931,7.63,,8.35,7.718,6.295,,8.54,8.067,6.548,,64.58,64.85,64.65,64.87,64.62,64.42,64.45,64.58,,64.562,65.4026,65.3198,,65.2514,,64.184,64.2038,63.9644,63.2624,52.1924,,64.796,65.0588,64.7852,64.8446,55.8194,53.9942,53.6468
2017,10/8/2017 10:00,63.68,19.629881,0.385,6.2,0,8.9,20212,0,29.91,86,16.523588,196,7.6,,8.77,8.35,8.12,8.18,,8.27,7.906,7.01,,8.39,7.884,6.381,,8.68,8.015,6.504,,64.71,64.89,64.53,64.85,64.51,64.31,64.35,64.48,,64.58,65.4026,65.3036,,65.1758,,64.22,64.2038,64.0112,63.5612,51.7064,,64.76,64.9742,64.7546,64.76,56.4692,54.3434,53.8538
2017,10/8/2017 11:00,64.22,19.629881,0.45,4.15,0,19.6,12118,0,29.93,86,16.523588,205,15.6,,8.98,8.53,8.21,8.16,,8.4,7.886,7.32,,8.49,7.929,6.52,,8.75,8.277,6.362,,64.81,65.01,64.65,64.92,64.62,64.42,64.35,64.57,,64.634,65.4026,65.3036,,64.994,,64.274,64.3316,64.2236,64.1606,51.9998,,64.778,64.9742,64.7096,64.6736,56.2946,54.3434,53.9978
2017,10/8/2017 12:00,64.76,19.629881,0.3675,2.9,0,15.2,12487,0,29.93,85,16.523588,208,13.2,,8.97,8.63,8.44,8.27,,8.56,7.862,7.267,,8.25,7.946,6.591,,8.82,8.327,6.425,,64.81,65.01,64.76,65.01,64.72,64.54,64.45,64.635,,64.76,65.444,65.2442,,64.859,,64.202,64.3316,64.2074,64.1606,52.2734,,64.778,64.8878,64.589,64.6322,56.2514,54.473,53.9816
2017,10/8/2017 13:00,66.02,19.629881,0.4675,3.65,0,7.8,17411,0,29.91,84,16.523588,200,6.6,,9.25,8.75,8.5,8.59,,8.52,7.65,6.76,,8.56,7.932,6.66,,8.84,8.375,6.36,,65.03,65.19,64.87,65.1,64.83,64.65,64.56,64.725,,64.814,65.273,64.9706,,64.661,,64.526,64.3748,64.3154,64.0328,52.7738,,64.796,64.8878,64.5278,64.589,55.949,54.6476,54.1256
2017,10/8/2017 14:00,65.3,19.629881,0.5725,2.3,0,13.8,9553,0,29.91,88,16.523588,208,11.5,,9.79,8.84,8.55,8.64,,8.46,7.346,6.787,,8.78,7.989,6.593,,8.81,8.53,6.434,,65.28,65.35,64.98,65.19,64.96,64.76,64.69,64.795,,64.778,65.2298,64.805,,64.6016,,64.796,64.589,64.3442,64.1174,53.3516,,64.886,64.931,64.679,64.1606,56.5988,54.6044,53.8232
2017,10/8/2017 15:00,66.74,19.629881,0.8625,2.85,0,9.7,13534,0,29.89,83,16.523588,223,8.7,,10.05,8.57,8.42,8.78,,8.6,7.929,6.598,,8.86,8.158,6.216,,8.79,8.582,6.282,,65.5,65.48,64.76,65.05,64.72,64.65,64.56,64.695,,64.904,65.3162,65.1074,,64.6772,,65.12,64.931,64.589,64.3316,53.816,,65.084,64.9742,64.679,64.2038,55.5584,54.473,53.7584
2017,10/8/2017 16:00,66.92,19.629881,0.72,2.7,0,12.1,14433,0,29.89,84,16.523588,217,10.5,,9.13,8.56,8.3,8.18,,8.84,8,6.896,,8.83,8.249,6.139,,8.66,8.074,6.381,,65.5,65.25,64.76,65.05,64.83,64.65,64.56,64.75,,65.012,65.3162,65.138,,64.7834,,65.138,65.0588,64.7708,64.5026,53.5604,,64.904,65.0174,64.6934,63.9896,55.7762,54.3434,53.807
2017,10/8/2017 17:00,68.54,19.629881,0.8175,2.75,0,10.3,20241,0,29.88,76,16.523588,221,9.1,,9.53,8.73,8.25,8.18,,8.95,8.005,6.971,,8.74,8.35,5.848,,8.86,8.053,6.26,,65.62,65.37,64.87,65.17,64.83,64.65,64.56,64.795,,65.102,65.6582,65.2442,,64.8284,,65.012,65.102,64.967,64.7168,54.0068,,65.318,65.0174,64.7852,64.0328,55.949,54.212,53.726
2017,10/8/2017 18:00,67.64,19.629881,0.4475,3.05,0,4.3,8595,0,29.87,78,16.523588,277,3.7,,9.16,8.63,8.21,8.16,,8.88,8.092,7.01,,8.69,8.302,6.046,,8.78,8.131,6.232,,65.03,65.23,64.98,65.21,64.83,64.65,64.56,64.805,,65.03,65.7446,65.3954,,64.8734,,64.94,65.102,65.0282,64.8878,55.04,,65.192,65.1452,64.7546,63.8618,56.2082,54.1688,53.6792
2017,10/8/2017 19:00,68,19.629881,0.4525,2.8,0,2.9,6575,0,29.86,72,16.523588,183,2.9,,9.1,8.4,8.22,8.13,,8.77,8.371,6.453,,8.64,8.247,5.481,,8.95,8.002,6.132,,65.03,65.26,64.87,65.14,64.83,64.65,64.56,64.825,,64.994,65.7878,65.6528,,64.9184,,64.886,65.0588,64.9526,64.931,55.8302,,65.156,65.1452,64.7096,63.9896,56.3828,54.212,53.7422
2017,10/8/2017 20:00,66.74,19.629881,0.45,2.8,0,4.9,8315,0,29.86,74,16.523588,157,4.3,,9.1,8.39,8.09,8.14,,8.78,8.377,5.197,,8.57,8.263,5.698,,9.01,8.077,6.112,,65.03,65.26,64.98,65.25,64.83,64.65,64.56,64.83,,65.048,65.8292,65.6978,,64.859,,64.832,65.0174,64.9526,64.931,53.159,,65.264,65.1884,64.724,63.9032,56.5556,54.0824,53.7584
2017,10/8/2017 21:00,64.94,19.629881,0.4275,3.95,0,3.7,9450,0,29.86,82,16.523588,98,2.9,,9.04,7.29,8.11,8.02,,8.88,8.038,0.632,,8.46,8.077,5.565,,8.96,7.785,5.978,,65.17,65.25,64.98,65.26,64.96,64.65,64.69,64.875,,65.102,65.8724,65.6834,,64.859,,64.778,64.9742,64.9382,64.418,53.591,,65.174,65.2298,64.6034,63.0482,56.426,54.0824,53.726
2017,10/8/2017 22:00,62.42,19.629881,0.395,3.45,0,7,13416,0,29.87,90,16.523588,66,6.2,,9.38,5.59,8.28,8.06,,8.74,7.739,2.304,,8.43,8.009,5.692,,8.96,7.753,5.985,,65.03,65.32,65.1,65.26,64.96,64.76,64.69,64.87,,65.066,65.8724,65.4404,,64.8734,,64.778,64.9742,64.8302,64.5026,52.8692,,65.138,65.3162,64.3604,63.1328,56.426,54.1256,53.726
2017,10/8/2017 23:00,61.52,19.629881,0.31,6.9,0,6.8,11750,0,29.87,90,16.523588,43,5.2,,9.43,7.6,8.27,7.93,,8.83,7.33,3.265,,8.43,8.033,5.663,,8.87,7.667,5.928,,65.03,65.28,64.98,65.37,65.07,64.87,64.8,64.89,,65.102,65.8724,65.2748,,64.9796,,64.724,64.9742,64.7708,64.5026,52.0466,,65.102,65.3594,64.3154,63.347,56.5988,54.0824,53.7584
2017,10/9/2017 0:00,60.62,19.629881,2.63,4.1,0,7.2,11322,0,29.86,91,16.523588,38,7.2,,9.49,7.9,8.49,7.3,,8.75,7.402,3.025,,8.37,8.063,6,,8.81,7.722,5.965,,65.03,65.28,65.1,65.35,65.17,64.99,64.69,60.36,,65.048,65.8292,65.3504,,65.0408,,64.706,64.931,64.8464,64.5458,52.2896,,65.066,65.3162,64.3298,63.5612,56.6852,54.0374,53.726
2017,10/9/2017 1:00,60.8,19.629881,1.985,6.2,0,5.6,10688,0,29.87,84,16.523588,89,4.5,,9.31,6.31,8.28,7.28,,8.57,7.691,2.702,,8.35,8.037,5.86,,8.81,7.736,5.945,,65.03,65.26,64.98,65.34,65.07,64.99,64.69,61.63,,65.048,65.7014,65.4854,,64.9652,,64.688,64.8878,64.8158,64.5458,53.384,,65.048,65.2298,64.2092,63.4334,56.642,54.0374,53.7584
2017,10/9/2017 2:00,58.64,19.629881,3.375,4.25,0,5.4,7032,0,29.88,92,16.523588,42,3.9,,9.13,7.24,8.3,6.54,,8.7,7.382,3.941,,8.31,7.911,6.07,,8.8,7.632,5.928,,64.92,65.23,64.98,65.3,65.07,64.99,64.69,58.71,,65.03,65.7878,65.3954,,64.9184,,64.634,64.8446,64.7096,64.589,52.3382,,65.048,65.2298,64.2542,63.518,56.426,54.0374,53.7422
2017,10/9/2017 3:00,57.92,19.629881,3.3425,3.65,0,7.8,11941,0,29.88,95,16.523588,59,6.6,,8.81,6.08,7.61,6.86,,8.48,7.527,4.435,,8.29,8.026,5.784,,8.78,7.677,5.99,,65.03,65.21,64.98,65.3,64.96,64.87,64.69,58.865,,65.012,65.8292,65.471,,64.8896,,64.562,64.76,64.6952,64.6736,53.4632,,64.994,65.1884,64.1642,63.4334,56.426,54.0824,53.7584
2017,10/9/2017 4:00,57.38,19.629881,3.82,3.05,0,6.6,11941,0,29.89,94,16.523588,62,5.8,,8.98,6.9,7.31,6.47,,8.55,7.29,3.942,,8.23,7.929,5.875,,8.75,7.73,5.73,,64.92,65.17,64.87,65.25,64.96,64.76,64.69,57.76,,64.976,65.615,65.426,,64.9184,,64.472,64.6736,64.589,64.6322,53.384,,64.976,65.0174,64.2398,63.518,56.2514,54.1688,53.7584
2017,10/9/2017 5:00,56.3,19.629881,2.9825,4.15,0,7,16246,0,29.89,95,16.523588,55,6.4,,9.02,6.28,8.09,6.75,,8.45,7.328,3.971,,8.25,7.925,5.957,,8.73,7.722,5.749,,64.92,65.16,64.87,65.23,64.96,64.87,64.8,59.315,,64.922,65.7446,65.426,,64.904,,64.436,64.6322,64.589,64.589,53.8466,,64.886,65.0588,64.1948,63.518,56.4692,54.1688,53.7422
2017,10/9/2017 6:00,55.58,19.629881,2.5675,3.05,0,3.9,18133,0,29.9,95,16.523588,46,2.9,,8.93,5.49,8.07,6.54,,8.27,7.32,3.777,,8.32,8.011,5.878,,8.69,7.618,5.674,,64.92,65.12,64.87,65.19,64.96,64.87,64.8,60.105,,64.886,65.7014,65.4404,,64.949,,64.454,64.6322,64.5422,64.5458,53.9582,,64.886,65.0588,64.103,63.518,56.5124,54.1688,53.7584
2017,10/9/2017 7:00,55.4,19.629881,2.745,2.85,0,4.5,13135,0,29.92,95,16.523588,64,3.7,,9.14,6.82,8.21,6.57,,8.25,7.602,3.476,,8.37,7.985,5.433,,8.68,7.664,5.822,,64.92,65.1,64.87,65.17,64.96,64.87,64.8,59.73,,64.832,65.6582,65.561,,64.8734,,64.454,64.6322,64.5728,64.5026,53.7044,,64.85,65.0174,64.0886,63.7322,56.1218,53.951,53.7746
2017,10/9/2017 8:00,55.58,19.629881,3.04,4.05,0,4.5,7828,0,29.93,93,16.523588,84,3.9,,9.05,6.75,8.28,6.46,,8.38,7.602,4.014,,8.37,8.085,5.579,,8.61,7.718,5.882,,64.92,65.07,64.87,65.17,64.96,64.87,64.8,59.11,,64.778,65.615,65.4854,,64.8284,,64.4,64.589,64.5584,64.5026,54.167,,64.814,65.0588,64.2092,63.7754,56.3396,54.0374,53.7584
2017,10/9/2017 9:00,56.84,19.629881,2.88,4.1,0,4.5,8049,0,29.96,88,16.523588,100,3.7,,8.99,7.86,8.37,6.45,,8.35,6.796,4.706,,8.37,8.077,5.718,,8.63,7.734,6.067,,64.92,65.07,64.87,65.14,64.83,64.76,64.8,59.43,,64.742,65.5736,65.183,,64.6772,,64.382,64.589,64.481,64.5026,54.77,,64.778,64.9742,64.1786,63.7754,56.2946,53.9942,53.6954
2017,10/9/2017 10:00,59.36,19.629881,2.3625,3.1,0,1.9,13578,0,29.97,88,16.523588,60,1.6,,9.19,8.13,8.53,6.68,,8.5,7.837,5.415,,8.5,8.159,5.612,,8.74,7.91,5.985,,64.81,65.08,64.76,65.14,64.83,64.76,64.8,60.365,,64.76,65.5736,65.3954,,62.7926,,64.382,64.5458,64.481,64.4594,54.77,,64.76,64.931,64.2542,63.8186,56.4692,54.0374,53.807
2017,10/9/2017 11:00,62.24,19.629881,2.795,4.95,0,3.9,18634,0,29.99,87,16.523588,269,3.3,,9.22,8.64,8.58,6.55,,8.53,7.242,5.628,,8.83,8.334,5.468,,8.84,7.813,5.973,,64.92,65.08,64.76,65.14,64.96,64.76,64.69,59.72,,64.724,65.5304,65.2442,,62.3804,,64.472,64.6322,64.5278,64.4594,53.447,,64.814,64.8032,64.1642,63.8618,55.733,54.0374,53.7746
2017,10/9/2017 12:00,66.56,19.629881,2.445,2.85,0,8.7,10069,0,29.99,83,16.523588,237,7.8,,9.22,8.7,8.54,6.72,,8.43,7.042,5.865,,9.03,8.267,5.378,,8.86,7.805,5.967,,64.92,65.08,64.87,65.1,64.83,64.76,64.69,60.42,,64.724,65.5304,65.2586,,62.3192,,64.724,64.589,64.5422,64.4594,53.3192,,64.814,64.8032,64.2092,63.7754,55.9922,54.212,53.8232
